,train,test
mae,0.10819799916269641,0.1489817589431926
mse,0.02189875999133011,0.05626287673696849
rmse,0.14798229620914155,0.23719796950431193
r2,0.9317198247968416,0.85504916829436
pearsonr,0.9671187566341489,0.9259174718616621
spearmanr,0.898970498680375,0.8503370253762657
p_value,0.0,9.068954784091197e-185
max_ae,0.6748729655139822,1.4919074762333762
