,train,val,test
mae,0.14508224735952693,0.18012185346596857,0.2122779546716218
mse,0.04399240801579868,0.0732859929635663,0.13908870050260977
rmse,0.20974367217105425,0.2707138580929434,0.3729459753135966
r2,0.9012086206012764,0.8380340348771929,0.7622712030272075
pearsonr,0.9499137669690834,0.9168823141670601,0.8751722461590716
spearmanr,0.8912174914689985,0.9045962720864728,0.7925060682313421
p_value,0.0,2.6103074021008514e-77,2.2695962540519484e-76
max_ae,1.4008165999999997,1.3427829,2.3431159
