,train,test
mae,0.16328975807262583,0.2017554170069099
mse,0.04901534391098112,0.11552376930006228
rmse,0.2213940918610547,0.3398878775420834
r2,0.8471705123390606,0.7023745067267106
pearsonr,0.9206117521754473,0.8396528613630714
spearmanr,0.8378361785000318,0.7794925187229184
p_value,1.058665e-316,1.3664755214243562e-116
max_ae,1.2072961655139824,2.243694956233376
