,train,val,test
mae,0.17787500376246718,0.1904561128210526,0.21660910095378152
mse,0.06730453680954229,0.08558334999897665,0.11253475184385861
rmse,0.2594311793319035,0.2925463211168048,0.3354619976150184
r2,0.8509237829350664,0.7978108528055612,0.8076569047176462
pearsonr,0.9254677840890642,0.8944583018603742,0.9103478842654945
spearmanr,0.8685484372468866,0.8406398484798489,0.7479209722406324
p_value,1.3e-322,1.2520226230333466e-67,2.1323322999747284e-92
max_ae,1.5292043999999998,1.6762020999999998,2.2703204999999995
