,accuracy,f1,precision,recall,binary_f1,binary_precision,binary_recall
0,0.8843626806833115,0.8807588075880758,0.8736559139784946,0.8879781420765027,0.8877551020408163,0.8946015424164524,0.8810126582278481
1,0.8843626806833115,0.8877551020408163,0.8946015424164524,0.8810126582278481,0.8877551020408163,0.8946015424164524,0.8810126582278481
