,train,test
mae,0.15473445227867869,0.18731166452883327
mse,0.048922274116651725,0.08525600060484113
rmse,0.22118380165973214,0.2919863020842607
r2,0.8474607032843675,0.7803537801072249
pearsonr,0.9220952884448211,0.890089603646691
spearmanr,0.8625300010513393,0.8244646623378958
p_value,9.978e-320,1.6550963122826915e-149
max_ae,1.381081820875358,1.9899184270491959
