,train,val,test
mae,0.21673899857649148,0.2257280592408377,0.27186425593151264
mse,0.09649333335715284,0.11252342789797293,0.15065299232722665
rmse,0.31063376081352273,0.3354451190552233,0.3881404286173068
r2,0.7833101224713459,0.7513172045375407,0.7425056492951351
pearsonr,0.8857646932465553,0.8690895111168747,0.8647619196657123
spearmanr,0.8008069850812014,0.8392447030582149,0.7019773399490934
p_value,3.140083775336588e-255,1.1129256890646828e-59,1.5161988380327776e-72
max_ae,1.8038802799999998,2.0568912,1.8398122000000001
