,train,test
mae,0.11770773284970981,0.16915909454821
mse,0.027748592598073673,0.09412024280452184
rmse,0.16657908811754754,0.3067902260576791
r2,0.9134800890558344,0.7575167096657184
pearsonr,0.955915754308144,0.8725542626086816
spearmanr,0.8981015724107094,0.8593447244619832
p_value,0.0,1.733572890646337e-136
max_ae,0.9125884629348391,2.4798303312130248
