,train,test
mae,0.13120197396088004,0.16283966779906825
mse,0.033802790646399225,0.09731529655556913
rmse,0.18385535250951826,0.31195399749894076
r2,0.8946031433466732,0.7492852482578052
pearsonr,0.9473123683113462,0.8665096719242347
spearmanr,0.9058261381190595,0.8653413430150219
p_value,0.0,1.929886430246406e-132
max_ae,0.956957569205662,3.056352331213025
