,train,val,test
mae,0.11677562152519685,0.15734956990894738,0.2018563569277311
mse,0.033473636582105566,0.049695811186526634,0.11671094245312574
rmse,0.1829580186329792,0.22292557319995082,0.34162983249875256
r2,0.9271929520737279,0.8738555889320393,0.8005190080669292
pearsonr,0.9637881357946314,0.9360843044622015,0.8955615383277039
spearmanr,0.927984141097356,0.7982985684858882,0.7963711307149919
p_value,0.0,3.094810776458943e-87,5.768795165167309e-85
max_ae,1.2580120999999997,1.03278496,2.15393151
