,train,test
mae,0.15756775228738285,0.18372279806584427
mse,0.04869649860915712,0.08072426853517173
rmse,0.22067283160633328,0.28412016566089027
r2,0.8481646696831233,0.7920289444546975
pearsonr,0.9251871724636737,0.8943794151337393
spearmanr,0.8504599954727993,0.8108550539493825
p_value,0.0,4.951427787329684e-153
max_ae,1.360922220875358,2.196065806233376
