,accuracy,f1,precision,recall,binary_f1,binary_precision,binary_recall
0,0.9027595269382391,0.8957746478873239,0.9244186046511628,0.8688524590163934,0.9088669950738917,0.8848920863309353,0.9341772151898734
1,0.9027595269382391,0.9088669950738917,0.8848920863309353,0.9341772151898734,0.9088669950738917,0.8848920863309353,0.9341772151898734
