,train,test
mae,0.09473747818645464,0.14797833309263841
mse,0.01680704014985421,0.05687827290017353
rmse,0.1296419690912407,0.23849166211876993
r2,0.947595770421115,0.8534637146016514
pearsonr,0.9741314312631714,0.9325477618298048
spearmanr,0.9295151244838077,0.8830569836568288
p_value,0.0,3.030202828906443e-193
max_ae,0.623792296363741,2.0143849853065547
