,train,val,test
mae,0.16266645815387645,0.18751359228376965,0.22113689605042017
mse,0.057601081031573104,0.08595808547382208,0.11258448055738865
rmse,0.2400022521385437,0.2931860935887343,0.33553610917066534
r2,0.8706483571455517,0.8100280324945897,0.8075719089760814
pearsonr,0.9332028640299326,0.9027092276011789,0.902560623814482
spearmanr,0.881869334923328,0.9060241287307219,0.7541461131866006
p_value,0.0,3.8065973706117686e-71,2.4646044203195198e-88
max_ae,1.5853588699999999,1.49471198,1.8729879000000003
