,train,val,test
mae,0.18333623779023656,0.19747433331413616,0.24231254681512604
mse,0.07458665265065484,0.08466256864532823,0.1764460736215139
rmse,0.27310557052292955,0.2909683292822919,0.4200548459683734
r2,0.832504774518243,0.8128911939934611,0.6984204132971376
pearsonr,0.9131007891451297,0.9028528308208128,0.8410097342913765
spearmanr,0.8650953269424623,0.8679508221913627,0.7605955995767425
p_value,5.985032971774481e-298,3.333835970985009e-71,6.726857279720452e-65
max_ae,1.8285409999999997,1.2959557,3.0469713999999994
