,train,test
mae,0.1432917180399544,0.19594464601117528
mse,0.03523421750280057,0.10094390968480048
rmse,0.1877077981938965,0.31771671294535403
r2,0.8901399647655899,0.7399368017949799
pearsonr,0.9435836361932685,0.8613177435216807
spearmanr,0.8743450353484454,0.8188997709614663
p_value,0.0,4.038145823020412e-129
max_ae,0.9300169655139823,2.204470731213025
