,train,val,test
mae,0.10224571344855643,0.15770989739842106,0.2256356783710084
mse,0.024817098974164613,0.062404747343046414,0.17761149467354728
rmse,0.15753443742294765,0.24980942204617987,0.4214397877200814
r2,0.9427905286595093,0.8748476251831925,0.6964284891245376
pearsonr,0.9711094471849903,0.9353683766337089,0.8347200949288608
spearmanr,0.9347353948012866,0.8829963476413427,0.7554120624787232
p_value,0.0,8.523010122552525e-87,4.404508617671515e-63
max_ae,1.3140042999999997,1.4514488000000005,3.4231479999999994
