,train,test
mae,0.2991675944282202,0.32232255207670824
mse,0.2080484113124445,0.26775599455948546
rmse,0.4561232413640468,0.5174514417406578
r2,0.35130655887472206,0.3101765079127826
pearsonr,0.598135500032899,0.5577098640638269
spearmanr,0.6111043227151896,0.5795505765598272
p_value,4.391856492772931e-76,7.677421756299674e-37
max_ae,3.059267915513982,3.737820027049196
