,train,test
mae,0.06783641792315961,0.11979993998253553
mse,0.008778631591386397,0.056113344820881705
rmse,0.09369435197164447,0.2368825549104064
r2,0.9726282902163796,0.855434409449103
pearsonr,0.9874835171869853,0.9266363103669627
spearmanr,0.96680532642727,0.9300857399016245
p_value,0.0,1.1954974242374595e-185
max_ae,0.5569083208753578,1.9855700721449923
