,train,test
mae,0.13593500524393437,0.18830044942430169
mse,0.03341701039411262,0.11103297335589266
rmse,0.18280320126877597,0.3332161060871648
r2,0.8958060033819665,0.7139442067648174
pearsonr,0.9484674856152813,0.8465489426461581
spearmanr,0.8710843710037666,0.8043246849665066
p_value,0.0,2.2873521358831673e-120
max_ae,0.8473959309063446,2.696084331213025
