,train,test
mae,0.13478471027721367,0.17259761893875458
mse,0.03565681735182821,0.10755120816089303
rmse,0.1888301282947936,0.32795000863072565
r2,0.8888223014940686,0.7229143268526752
pearsonr,0.9447097189414615,0.850554951392498
spearmanr,0.8962438239036254,0.8682025447828867
p_value,0.0,1.1997819655142983e-122
max_ae,0.8979925008807959,3.434655751213025
