,train,val,test
mae,0.24898730211614176,0.2513489055210526,0.2992241471428571
mse,0.11939436235716173,0.10451013120846005,0.2166288388642317
rmse,0.3455348931109009,0.3232802672735533,0.46543403277396006
r2,0.7403105264364502,0.7347187089381745,0.6297404960524424
pearsonr,0.8605132994281661,0.861090367289753,0.7947924014415078
spearmanr,0.8690764650569851,0.8143129601382944,0.7636451841760152
p_value,8.116220633226605e-225,4.012591952532431e-57,4.228795355241666e-53
max_ae,2.0809173000000003,0.9739268000000001,2.9171546
