,train,test
mae,0.08306526012516216,0.15256004460498576
mse,0.013543376398126328,0.08955583917434075
rmse,0.11637601298431875,0.29925881636860885
r2,0.9577718503845651,0.7692760462088544
pearsonr,0.9788489249055266,0.8789808192051793
spearmanr,0.9400705078010232,0.8940948720837588
p_value,0.0,5.0513730676233044e-141
max_ae,0.5744975008807958,2.4449070312130248
