,train,val,test
mae,0.14288789778188976,0.1717821137210527,0.21401130010504202
mse,0.04524827398613468,0.07652338652418048,0.15348962998268562
rmse,0.2127164168232783,0.27662860756649965,0.3917775261327347
r2,0.8956916827179804,0.8465327725809177,0.7376573010479867
pearsonr,0.947086868055131,0.9209023436533401,0.8641496032849318
spearmanr,0.8897788538458604,0.8613840564174947,0.7543508729173939
p_value,0.0,7.525550305484553e-79,2.48734434205907e-72
max_ae,1.5481279599999997,1.6417324000000004,2.9138840999999998
