,train,test
mae,0.143272533538129,0.17767217562376153
mse,0.03943214600343745,0.09112603558289434
rmse,0.19857529051580777,0.30187089224185615
r2,0.8770508540749709,0.7652307273669989
pearsonr,0.9377758903472289,0.8764383634964223
spearmanr,0.8832777413696615,0.8524046477096696
p_value,0.0,3.372890637695376e-139
max_ae,1.100344144906583,2.413725346233376
