,train,test
mae,0.10236327292765814,0.15460679376418862
mse,0.020396032059806935,0.07257020066157752
rmse,0.14281467732627112,0.26938856817166074
r2,0.9364053196142514,0.8130363829045184
pearsonr,0.9682216191644566,0.9039379471031652
spearmanr,0.9117692432702226,0.8639761397703889
p_value,0.0,1.835649067566123e-161
max_ae,0.681948792934839,1.798702476233376
