,train,test
mae,0.15341194479616393,0.2001180786219817
mse,0.044362982440051026,0.11356495126735026
rmse,0.21062521795846534,0.336993992924726
r2,0.8616765417429765,0.7074210368628964
pearsonr,0.9293709098080087,0.8429905716706848
spearmanr,0.874691630413807,0.8083391164859667
p_value,0.0,2.141254611709755e-118
max_ae,1.179461744906583,2.474701231213025
