,train,test
mae,0.12592652216033087,0.16378975045469846
mse,0.032033929852777636,0.08734053591169381
rmse,0.17898024989584085,0.29553432273036206
r2,0.9001184385024856,0.7749833628094984
pearsonr,0.9508026013736287,0.8831456707322185
spearmanr,0.8823749875885374,0.8762365456834805
p_value,0.0,4.2056858831110883e-144
max_ae,0.932659522934839,2.239269931213025
