,train,test
mae,0.14842008895956135,0.19275003704626165
mse,0.041779800899768356,0.10637448054016244
rmse,0.20440107851909284,0.326151008798321
r2,0.8697308830948108,0.7259459465850489
pearsonr,0.9348063914273437,0.85365570706344
spearmanr,0.854604974083875,0.8345508719868734
p_value,0.0,1.8524345618617269e-124
max_ae,0.9180351295549332,2.764952031213025
