,train,test
mae,0.10367822623024471,0.15636468941408982
mse,0.02232539113336906,0.06964550710907372
rmse,0.14941683684702023,0.26390435219805247
r2,0.9303895919828796,0.8205713115734073
pearsonr,0.9669410126367624,0.9073771571571708
spearmanr,0.9291013368772151,0.8727819942903676
p_value,0.0,1.0264935970984e-164
max_ae,0.8772802702803103,1.9427638162333762
