,train,test
mae,0.07703066192088828,0.1335636369285926
mse,0.012859715367586873,0.05216931574230993
rmse,0.11340068504020102,0.22840603263116746
r2,0.9599035005311162,0.8655954664082571
pearsonr,0.980196629420143,0.9354038061069432
spearmanr,0.9459837758873377,0.9028553666249642
p_value,0.0,3.632162212230993e-197
max_ae,0.5694804463637411,1.6175630721449923
