,train,val,test
mae,0.22057597177913385,0.23728932699894742,0.28711638983739496
mse,0.09131037606148082,0.11407172245763786,0.21071667952516
rmse,0.30217606798269253,0.3377450554155277,0.45903886493973467
r2,0.7895072930233755,0.7712297930390082,0.6398454903626207
pearsonr,0.8887221085212393,0.8784694368971925,0.8013617598741434
spearmanr,0.8453942688806036,0.8421462038602675,0.747523916414833
p_value,1.2351355749204406e-259,3.295413010924475e-62,1.3883936661655705e-54
max_ae,1.6644656999999996,2.1244048,3.3090390999999997
