,train,test
mae,0.07667630794550584,0.1291940322207195
mse,0.011719613298402407,0.06056735183272859
rmse,0.10825716280414155,0.24610435151115997
r2,0.9634583305335556,0.8439594892489108
pearsonr,0.9844283738161999,0.9213208953159105
spearmanr,0.9607922450130045,0.9139889660750663
p_value,0.0,2.4130704586180793e-179
max_ae,0.6240446208753578,2.0219377853065548
