,train,test
mae,0.10632012151875163,0.1670278875969934
mse,0.01870227527181815,0.09766680751791487
rmse,0.1367562622764243,0.31251689157214346
r2,0.9416864410239203,0.7483796456775484
pearsonr,0.9720433182867372,0.8666197290701834
spearmanr,0.9231596992642946,0.885717074839194
p_value,0.0,1.635444228485376e-132
max_ae,0.5668350047202063,2.834869231213025
