,train,test
mae,0.18249502772008944,0.2345090670526784
mse,0.06311119612321757,0.13673500289257573
rmse,0.25121941828452987,0.36977696371268953
r2,0.8032197471327027,0.6477277106677166
pearsonr,0.900853314865427,0.8078722208321331
spearmanr,0.8348189835612638,0.7624393686448778
p_value,2.924746729182476e-281,3.018411245410982e-101
max_ae,1.2245317522029924,3.151513271213025
