,train,val,test
mae,0.1321314531608924,0.18440632613684213,0.19665169283613446
mse,0.038611111603855754,0.07950436566333538,0.10661243871707723
rmse,0.19649710329634826,0.2819651851972782,0.32651560256299733
r2,0.9144782992733009,0.812172345533368,0.8177792537642496
pearsonr,0.956497099633134,0.9018040312133248,0.9093370986947461
spearmanr,0.907093738250308,0.8278416947284498,0.7842587023788643
p_value,0.0,2.0278408225587642e-70,7.52939933644669e-92
max_ae,1.18124414,1.9541256499999997,1.8053541400000002
