,train,test
mae,0.11847496022490461,0.1582526991313755
mse,0.02863655691401541,0.10298258782321443
rmse,0.16922339351879045,0.32090900240288434
r2,0.9107114227436479,0.7346845269579729
pearsonr,0.9550212446184179,0.8586572636221474
spearmanr,0.898926003896606,0.8613342512979522
p_value,0.0,1.8025933042871896e-127
max_ae,0.862907748934839,3.384925981213025
