,train,val,test
mae,0.24493265928842314,0.24641259394867018,0.2999170304845378
mse,0.11311962233558984,0.13764163913193717,0.21167385011420714
rmse,0.33633260670887954,0.3710008613627968,0.46008026486060793
r2,0.744694455905279,0.700965677882571,0.6382095054708958
pearsonr,0.8630817425966977,0.8386322850274248,0.802849545759047
spearmanr,0.8515323759340541,0.873445476994372,0.7469710651416909
p_value,2.3202037063265007e-227,9.376672656555348e-52,6.2913928454456464e-55
max_ae,2.0786747000000005,2.3053711999999997,2.23961611113
