,train,val,test
mae,0.17791799251208934,0.1997754714659686,0.2406826906428571
mse,0.06534635270852115,0.08244633938475121,0.1351186961397131
rmse,0.2556293267771152,0.28713470599137125,0.36758495091572113
r2,0.8525164265191715,0.820880618943007,0.7690566885321961
pearsonr,0.9236658931038622,0.9081915265160307,0.8810279512857773
spearmanr,0.8729161304334667,0.8769211708267165,0.7587567681682481
p_value,2.065303e-318,2.068581076457003e-73,1.1237045030529772e-78
max_ae,1.6433226000000003,1.8123349999999998,2.3186017999999997
