,train,test
mae,0.12157216366319967,0.16062257530005805
mse,0.028695306360813078,0.06272763810316882
rmse,0.16939689005649744,0.25045486240671955
r2,0.910528242393618,0.8383939136903323
pearsonr,0.9555533744379923,0.9176496142775971
spearmanr,0.8919015659581834,0.8709659803829101
p_value,0.0,3.0410241123622776e-175
max_ae,0.790781466363741,1.3579138762333762
