,train,test
mae,0.17376587101993282,0.2014261896488027
mse,0.05497784573220715,0.10649794017174112
rmse,0.23447355017614918,0.3263402215047068
r2,0.8285794748025221,0.7256278758194343
pearsonr,0.9126317799374641,0.8600932905880903
spearmanr,0.8191725728101974,0.806996813424792
p_value,2.2249217457219566e-301,2.342480342952115e-128
max_ae,1.0364654147202064,2.413744031213025
