,accuracy,f1,precision,recall,binary_f1,binary_precision,binary_recall
0,0.9224704336399474,0.9216467463479415,0.896640826873385,0.9480874316939891,0.9232769830949284,0.9491978609625669,0.8987341772151899
1,0.9224704336399474,0.9232769830949284,0.9491978609625669,0.8987341772151899,0.9232769830949284,0.9491978609625669,0.8987341772151899
