,train,test
mae,0.23968461998589044,0.2635056569296688
mse,0.13093537843821126,0.17120352733548233
rmse,0.36184993911594243,0.41376747979448836
r2,0.5917444374205454,0.5589259718404762
pearsonr,0.7692593571746262,0.7515613429136985
spearmanr,0.7801831187259844,0.7158239900707152
p_value,5.95112988300932e-152,4.5126559644025794e-80
max_ae,2.440576429554933,2.745530927049196
