,Loss_Source0_Training,Loss_Source0_Test,Loss_Source_Training,Loss_Source_Test,Loss_Target_Training,Loss_Target_Validation,Loss_Target_Test,Loss_Training,Loss_Test
main_0_0,0.683012843132019,0.6875203847885132,1.2254565954208374,1.208486795425415,1.1960002183914185,1.0976990461349487,1.3016971349716187,1.0197131633758545,1.0579034090042114
main_0_1,0.6704597473144531,0.6880592107772827,1.2702440023422241,1.2518229484558105,0.6931270956993103,1.1350607872009277,1.3864480257034302,0.8320421576499939,1.1019314527511597
main_0_2,0.626492977142334,0.689509928226471,0.9692204594612122,1.2824592590332031,1.1685147285461426,1.143739104270935,1.4230709075927734,0.9235448241233826,1.1244276762008667
main_0_3,0.5998821258544922,0.6894446015357971,0.9682276248931885,1.2508456707000732,0.9986039400100708,1.0967971086502075,1.3625961542129517,0.8480116128921509,1.0929495096206665
main_0_4,0.6773367524147034,0.6890360116958618,0.5198549628257751,1.2170592546463013,1.0974175930023193,1.0609997510910034,1.2979756593704224,0.7997621297836304,1.0591905117034912
main_0_5,0.6606706976890564,0.6884602308273315,1.4367121458053589,1.1994991302490234,1.012054443359375,1.067749261856079,1.2730921506881714,0.9943545460700989,1.0448817014694214
main_0_6,0.6409173607826233,0.6882938146591187,1.0468840599060059,1.2161228656768799,0.9027410745620728,1.1045427322387695,1.2904961109161377,0.8456598520278931,1.0557918548583984
main_0_7,0.6530758738517761,0.6884105801582336,1.1819634437561035,1.2366670370101929,1.0250022411346436,1.1334850788116455,1.3103389739990234,0.9317394495010376,1.0687458515167236
main_0_8,0.6227688193321228,0.6888109445571899,0.9988514184951782,1.2315254211425781,0.987124502658844,1.1423101425170898,1.3174210786819458,0.8595717549324036,1.0703197717666626
main_0_9,0.6146950721740723,0.6895508766174316,0.6552714705467224,1.2197340726852417,0.9615563154220581,1.1051464080810547,1.289360523223877,0.759249210357666,1.05672287940979
main_0_10,0.6089484691619873,0.6907771229743958,1.332231044769287,1.2049185037612915,1.1304116249084473,1.0612001419067383,1.2629833221435547,0.995002031326294,1.04318106174469
main_0_11,0.6054540872573853,0.6920861601829529,1.902981162071228,1.192466378211975,0.8821225762367249,1.0450265407562256,1.261399269104004,1.0430899858474731,1.0398645401000977
main_0_12,0.6098958849906921,0.6932742595672607,0.8487738966941833,1.190129280090332,0.883681058883667,1.0418519973754883,1.2685147523880005,0.7766963243484497,1.0424480438232422
main_0_13,0.583324670791626,0.6932079195976257,0.7904977798461914,1.1932302713394165,0.7714086174964905,1.0447415113449097,1.2693461179733276,0.7088857889175415,1.0435359477996826
