,train,val,test
mae,0.12530335566175851,0.16177914642026317,0.20121572880882352
mse,0.03376789692555462,0.06819627674339429,0.11744349798414949
rmse,0.1837604335148201,0.26114416850351896,0.3427003034491646
r2,0.9221567543651145,0.8632327450797533,0.7992669326324997
pearsonr,0.9626630459188918,0.9307257273557681,0.897281786127916
spearmanr,0.924339655626606,0.8640043378495244,0.802541965819315
p_value,0.0,4.640984921639095e-84,9.028415679869852e-86
max_ae,1.2912522999999998,1.4619090000000003,2.2581620360000003
