,train,test
mae,0.25413275706335664,0.2702595263621303
mse,0.1602807823244191,0.19869742321185177
rmse,0.40035082405862377,0.44575489140541324
r2,0.5002456804338026,0.4880930655754925
pearsonr,0.7081679577764819,0.7051242048663681
spearmanr,0.6846908445827197,0.630621655573167
p_value,1.615566975829561e-118,1.7219727425068746e-66
max_ae,2.8040682655139824,2.882662291213025
