,train,test
mae,0.09112039261964862,0.14860008617750725
mse,0.016350181215463236,0.07808284874637475
rmse,0.12786782713201642,0.2794330845593892
r2,0.9490202532729155,0.7988340709870614
pearsonr,0.9770880739557091,0.8955152621305082
spearmanr,0.9367314168357151,0.8839834135145579
p_value,0.0,5.446756897344455e-154
max_ae,0.6444424060199125,1.951094726233376
