,train,test
mae,0.10389871568245339,0.1577910384851398
mse,0.0217092560857509,0.06678665296586501
rmse,0.14734061247921734,0.25843113776374743
r2,0.9323106966032705,0.8279366172565938
pearsonr,0.9659909965945326,0.9127226911779989
spearmanr,0.9356928053003982,0.8951095263662215
p_value,0.0,4.953734343712383e-170
max_ae,0.8796837008807958,1.449392676233376
