,train,test
mae,0.08136193376434472,0.1369622620227077
mse,0.011957248268630599,0.062255234462084384
rmse,0.10934920332874218,0.24950998870202448
r2,0.9627173864158063,0.8396109737599069
pearsonr,0.9835046771782466,0.9166119840927367
spearmanr,0.956724623687192,0.9035981546268828
p_value,0.0,4.0489704508801095e-174
max_ae,0.4323913309063445,1.3984547721449925
