,train,test
mae,0.11002621465274305,0.15021359046541227
mse,0.02451421267120024,0.06003883953897484
rmse,0.15657015255533296,0.2450282423292769
r2,0.9235648622652732,0.845321102820581
pearsonr,0.9633381718224132,0.9224650698274964
spearmanr,0.9186129113690772,0.8716152593023736
p_value,0.0,1.157942759496949e-180
max_ae,0.8228357655139824,1.796130216233376
