,train,val,test
mae,0.19232956245538058,0.17891585746842104,0.22589237452100838
mse,0.07475141589603237,0.056122696993528794,0.11043934961138002
rmse,0.2734070516574735,0.23690229419220235,0.33232416344795035
r2,0.8374114534478587,0.8575420263647152,0.8112383419595011
pearsonr,0.9178756022801617,0.9277909739217953,0.9031294670295109
spearmanr,0.8885091519102502,0.7981795739350099,0.7527733327305859
p_value,2.949173040135761e-307,1.9938800550014227e-82,1.2786309390981356e-88
max_ae,1.6174532,0.7711361999999999,1.5094963000000003
