,train,test
mae,0.10111532338216722,0.15645921634730772
mse,0.019873128646307355,0.0727838467327925
rmse,0.14097208463489272,0.2697848156082779
r2,0.9380357286740437,0.8124859635603737
pearsonr,0.9688218035250553,0.9022867788676019
spearmanr,0.9245167640879002,0.8585938626774351
p_value,0.0,6.052114432056645e-160
max_ae,0.8739821522029922,1.753446776233376
