,train,test
mae,0.16461443182991892,0.20929377326221413
mse,0.055943495076779585,0.1498264644058537
rmse,0.23652377275187284,0.38707423629822446
r2,0.8255685871331597,0.6139999963266338
pearsonr,0.9118318796478835,0.7869783052378931
spearmanr,0.8556865416032879,0.784011047870558
p_value,6.333128086021099e-300,1.2153018321590527e-92
max_ae,1.6780351522029924,3.630708581213025
