,train,test
mae,0.14644043377701738,0.19135617133708396
mse,0.039487797991962316,0.10040895034542255
rmse,0.1987153692897515,0.3168737135601856
r2,0.8768773315774236,0.7413150249799416
pearsonr,0.9380139316936149,0.8616466899713329
spearmanr,0.8601574588502147,0.8315042668106245
p_value,0.0,2.5108658024385718e-129
max_ae,0.9968419309063448,2.2090647162333763
