,train,test
mae,0.11307005523092066,0.17229212564802052
mse,0.024907387181037452,0.09157055872567076
rmse,0.15782074382360975,0.3026062767453292
r2,0.9223389469884389,0.7640854962129099
pearsonr,0.9609235722138466,0.8747171210052668
spearmanr,0.9013326344226932,0.8551589819547287
p_value,0.0,5.501818134987969e-138
max_ae,0.8279058060199125,2.023163831213025
