,train,val,test
mae,0.1605988025638543,0.17788502747157897,0.22398926096050423
mse,0.056010503675286163,0.07548021098002308,0.10762978726486307
rmse,0.23666538334806417,0.27473662111197167,0.3280697902350399
r2,0.870882116071925,0.8486248553512306,0.8160404134019975
pearsonr,0.9348678837926374,0.9213541525287221,0.9054915071690356
spearmanr,0.8772237587388342,0.8418522424041197,0.7289611114288644
p_value,0.0,4.4882161469347173e-79,8.019118081213819e-90
max_ae,1.5860045599999997,1.5580330000000004,1.6257964000000003
