,train,test
mae,0.09176283972948429,0.15391370948282643
mse,0.01687527771698001,0.07874657699840922
rmse,0.12990487949642235,0.28061820503739454
r2,0.9473830061805538,0.7971240986618157
pearsonr,0.9738945179037541,0.8929355124416289
spearmanr,0.9342264856999998,0.8732882938592644
p_value,0.0,7.899967091742353e-152
max_ae,0.6785876060199127,1.9873774733632645
