,train,val,test
mae,0.1408818990667543,0.1795010920324607,0.2309157531592437
mse,0.045956997670177385,0.08413664854763117,0.14479769421723684
rmse,0.21437583275681377,0.29006318026876693,0.3805229220654609
r2,0.8962772677905857,0.8172083257483134,0.752513457050725
pearsonr,0.9468129171735444,0.9065505757181518,0.8736353769514145
spearmanr,0.899177367895865,0.8924868710297957,0.7639411955259666
p_value,0.0,1.0190837397981472e-72,8.745375798026619e-76
max_ae,1.3824950999999999,1.9355301999999999,2.5899409999999996
