,train,test
mae,0.10022286637056403,0.15278405266025674
mse,0.01872421369616095,0.06561792762742809
rmse,0.13683644871217956,0.25615996491924353
r2,0.9416180371755563,0.8309476205978179
pearsonr,0.9724552295690602,0.9154185265687296
spearmanr,0.9370881836277296,0.8803538812324555
p_value,0.0,7.630321318350384e-173
max_ae,0.7035692935196705,1.328635305755603
