,train,val,test
mae,0.24849272186456692,0.25283019408421054,0.29497861985714285
mse,0.1151209680542333,0.11876876600312465,0.17876747420042666
rmse,0.33929480994296585,0.34462844630576367,0.42280902804981196
r2,0.7496054001218356,0.698525576240227,0.6944527022974469
pearsonr,0.8669204982736062,0.8372809459225766,0.8438428198230304
spearmanr,0.7266927493114429,0.6510839348907248,0.6445916448748507
p_value,5.167485114231414e-232,3.5331111047408434e-51,9.632932154979517e-66
max_ae,1.9555430499999997,1.2082951999999998,1.9649648
