,train,test
mae,0.14372591758025213,0.1809828372405252
mse,0.042244634185581484,0.11395323409871587
rmse,0.20553499503875608,0.337569598895866
r2,0.868281536272975,0.7064206984051494
pearsonr,0.9320524487038272,0.8436471534997994
spearmanr,0.8993418449472588,0.871258104518052
p_value,0.0,9.34628781918156e-119
max_ae,1.1611445522029924,3.145905031213025
