,train,test
mae,0.08272268229979361,0.14276876304096262
mse,0.014388294009421832,0.06231746423414582
rmse,0.11995121512273993,0.24963466152388739
r2,0.9551374033859985,0.8394506503328037
pearsonr,0.9774804963032044,0.927091882706988
spearmanr,0.9431286504599068,0.8902858082351848
p_value,0.0,3.2747238281379887e-186
max_ae,0.5726081247202063,1.5929244721449924
