,train,val,test
mae,0.14657991357086614,0.1696377914684211,0.21226904300840335
mse,0.04834473743870887,0.07529982335657005,0.126021849868646
rmse,0.21987436739808683,0.27440813281783405,0.35499556316755004
r2,0.8929187999205073,0.8221055021971115,0.7846049128843723
pearsonr,0.9467977588110496,0.9069534093689336,0.8945110696223805
spearmanr,0.901252496473886,0.8389715130362835,0.7728869701123894
p_value,0.0,1.644441310083694e-72,1.762219247174282e-84
max_ae,1.6417615999999997,1.73954065,2.5370491999999993
