,train,test
mae,0.13455120771500795,0.15939345895573717
mse,0.03790326181108272,0.06532763965773186
rmse,0.19468760055813192,0.2555927222315453
r2,0.8818179039243984,0.8316954935307702
pearsonr,0.9394732134942517,0.912820880408072
spearmanr,0.8834794806149451,0.8543799353290011
p_value,0.0,3.927410778354251e-170
max_ae,1.032929222934839,1.7354975162333761
